,inscricao,latitude,longitude,valor_aval,exercicio,bairro
14277,14277,"-22,8909734","-42,0267565",31240643.603844374,2020,Braga
14278,14278,"-22,8909734","-42,0267565",14014275.534004705,2020,Braga
14279,14279,"-22,8909734","-42,0267565",24561533.795044996,2011,Braga
14280,14280,"-22,8909734","-42,0267565",29926747.090225957,2013,Braga
14281,14281,"-22,8909734","-42,0267565",6498656.066906438,2009,Braga
14282,14282,"-22,8884799","-42,0265379",1345500.6886046515,2016,Braga
14283,14283,"-22,8884799","-42,0265379",11098012.274442406,2014,Braga
14284,14284,"-22,8884799","-42,0265379",809952.4599458751,2006,Braga
14285,14285,"-22,8884799","-42,0265379",12787301.237890068,2021,Braga
14286,14286,"-22,8884799","-42,0265379",15603375.901362907,2017,Braga
14287,14287,"-22,8884799","-42,0265379",24358250.57983957,2020,Braga
14288,14288,"-22,8910708","-42,0286429",20117505.639522467,2015,Braga
14289,14289,"-22,8910708","-42,0286429",7735569.160256567,2008,Braga
14290,14290,"-22,8910708","-42,0286429",7138613.3563439455,2007,Braga
14291,14291,"-22,8910708","-42,0286429",3379960.047793486,2015,Braga
14292,14292,"-22,8910708","-42,0286429",4297108.225173152,2009,Braga
14293,14293,"-22,8884799","-42,0265379",41083071.021956086,2021,Braga
14294,14294,"-22,8884799","-42,0265379",34470477.55255393,2021,Braga
14295,14295,"-22,8884799","-42,0265379",10605386.377124174,2007,Braga
14296,14296,"-22,8884799","-42,0265379",5186827.323453451,2010,Braga
14297,14297,"-22,8884799","-42,0265379",900675.9103164736,2021,Braga
14298,14298,"-22,8923344","-42,0333053",3808118.508288123,2012,Braga
14299,14299,"-22,8923344","-42,0333053",3950322.4316713363,2013,Braga
14300,14300,"-22,8923344","-42,0333053",14659804.886024063,2017,Braga
14301,14301,"-22,8923344","-42,0333053",3533585.398844349,2014,Braga
14302,14302,"-22,8923344","-42,0333053",14294021.50424618,2005,Braga
14303,14303,"-22,8923344","-42,0333053",38924020.11158762,2010,Braga
14304,14304,"-22,8923344","-42,0333053",3965591.792596366,2015,Braga
14305,14305,"-22,8923344","-42,0333053",14615805.411486996,2016,Braga
14306,14306,"-22,8988833","-42,0378262",4433175.537018074,2021,Braga
14307,14307,"-22,8988833","-42,0378262",11729961.907392174,2008,Braga
14308,14308,"-22,8988833","-42,0378262",54044903.9536076,2014,Braga
14309,14309,"-22,8988833","-42,0378262",8749560.33668646,2017,Braga
14310,14310,"-22,8988833","-42,0378262",25136977.337316383,2017,Braga
14311,14311,"-22,8988833","-42,0378262",11778356.540449305,2012,Braga
14312,14312,"-22,8988833","-42,0378262",4752513.368494137,2010,Braga
14313,14313,"-22,8988833","-42,0378262",770112.7249784372,2007,Braga
14314,14314,"-22,8988833","-42,0378262",15491968.115486506,2007,Braga
14315,14315,"-22,8975348","-42,0376432",12866955.150232257,2009,Braga
14316,14316,"-22,8975348","-42,0376432",16913606.063090246,2012,Braga
14317,14317,"-22,8975348","-42,0376432",13133757.930692837,2010,Braga
14318,14318,"-22,8975348","-42,0376432",1452086.9508648438,2007,Braga
14319,14319,"-22,8884799","-42,0265379",3617379.0994590647,2016,Braga
14320,14320,"-22,8884799","-42,0265379",14853225.591051972,2006,Braga
14321,14321,"-22,8884799","-42,0265379",979228.220408822,2008,Braga
14322,14322,"-22,8884799","-42,0265379",37631217.02719026,2013,Braga
14323,14323,"-22,8884799","-42,0265379",12692258.720223159,2016,Braga
14324,14324,"-22,8884799","-42,0265379",40885655.32240066,2012,Braga
14325,14325,"-22,8884799","-42,0265379",8572029.156176768,2014,Braga
14326,14326,"-22,8884799","-42,0265379",10212249.642112492,2021,Braga
14327,14327,"-22,8884799","-42,0265379",3695836.6687048594,2021,Braga
14328,14328,"-22,8884799","-42,0265379",2160415.7753020916,2014,Braga
14329,14329,"-22,889409","-42,028376",1199706.0342718165,2010,Braga
14330,14330,"-22,889409","-42,028376",16153458.27781303,2015,Braga
14331,14331,"-22,889409","-42,028376",3080505.422310285,2013,Braga
14332,14332,"-22,889409","-42,028376",2412174.7614857885,2017,Braga
14333,14333,"-22,889409","-42,028376",9558909.53200649,2016,Braga
14334,14334,"-22,889409","-42,028376",931141.4007106094,2017,Braga
14335,14335,"-22,8896589","-42,027065",12905289.19194352,2007,Braga
14336,14336,"-22,8896589","-42,027065",9932087.513765417,2011,Braga
14337,14337,"-22,8896589","-42,027065",8399289.417630905,2016,Braga
14338,14338,"-22,8896589","-42,027065",6209424.231585382,2009,Braga
14339,14339,"-22,8896589","-42,027065",19487704.150931403,2015,Braga
14340,14340,"-22,8896589","-42,027065",2593445.6992966514,2012,Braga
14341,14341,"-22,8896589","-42,027065",12116800.08066859,2013,Braga
14342,14342,"-22,8896589","-42,027065",4057798.0873003155,2015,Braga
14343,14343,"-22,8952404","-42,031916",30578584.685542192,2015,Braga
14344,14344,"-22,8952404","-42,031916",13229097.581800865,2010,Braga
14345,14345,"-22,8952404","-42,031916",58176996.426643595,2020,Braga
14346,14346,"-22,8952404","-42,031916",3194588.7120148605,2007,Braga
14347,14347,"-22,8952404","-42,031916",5814407.012431349,2012,Braga
14348,14348,"-22,8952404","-42,031916",23086690.622532133,2015,Braga
14349,14349,"-22,8952404","-42,031916",527035.5576087902,2020,Braga
14350,14350,"-22,8952404","-42,031916",2397720.593284398,2005,Braga
14351,14351,"-22,8952404","-42,031916",3256591.768171132,2017,Braga
14352,14352,"-22,8952404","-42,031916",28236260.045584366,2014,Braga
14353,14353,"-22,8952404","-42,031916",21117897.992696647,2020,Braga
14354,14354,"-22,8952404","-42,031916",5225940.791051155,2014,Braga
14355,14355,"-22,8952404","-42,031916",472144.8946892049,2008,Braga
14356,14356,"-22,8952404","-42,031916",10603676.556189163,2015,Braga
14357,14357,"-22,8952404","-42,031916",34876954.2889999,2014,Braga
14358,14358,"-22,89817","-42,0379409",1502925.6836295808,2013,Braga
14359,14359,"-22,89817","-42,0379409",6648590.766454772,2016,Braga
14360,14360,"-22,8957659","-42,033377",22108109.861980397,2013,Braga
14361,14361,"-22,8957659","-42,033377",34303498.42325645,2015,Braga
14362,14362,"-22,8957659","-42,033377",6423290.180313938,2011,Braga
14363,14363,"-22,8957659","-42,033377",15103289.864852414,2008,Braga
14364,14364,"-22,8957659","-42,033377",14452093.950651515,2013,Braga
14365,14365,"-22,8957659","-42,033377",4837974.001248975,2012,Braga
14366,14366,"-22,8957659","-42,033377",25062089.037531544,2014,Braga
14367,14367,"-22,8881638","-42,0263288",5066432.349221469,2016,Braga
14368,14368,"-22,8881638","-42,0263288",8828129.039353264,2007,Braga
14369,14369,"-22,8946356","-42,0366952",20737216.32722232,2016,Braga
14370,14370,"-22,8946356","-42,0366952",11177793.345513277,2020,Braga
14371,14371,"-22,8946356","-42,0366952",8876075.903947346,2015,Braga
14372,14372,"-22,8946356","-42,0366952",9629670.729234105,2006,Braga
14373,14373,"-22,8946356","-42,0366952",1147790.0587577743,2008,Braga
14374,14374,"-22,8946356","-42,0366952",9710009.73052979,2009,Braga
14375,14375,"-22,8946356","-42,0366952",17396513.73239247,2019,Braga
14376,14376,"-22,8946356","-42,0366952",10402269.82992972,2013,Braga
14377,14377,"-22,8946356","-42,0366952",26951943.077177085,2011,Braga
14378,14378,"-22,8946356","-42,0366952",2178488.103040914,2009,Braga
14379,14379,"-22,8965733","-42,0401034",37242665.43380089,2012,Braga
14380,14380,"-22,890574","-42,0286659",44059687.34781356,2008,Braga
14381,14381,"-22,8882394","-42,0261587",15488473.939750152,2007,Braga
14382,14382,"-22,8882394","-42,0261587",34183198.17033042,2014,Braga
14383,14383,"-22,8882394","-42,0261587",12417337.779391898,2013,Braga
14384,14384,"-22,8932319","-42,0291689",20683451.134832244,2020,Braga
14385,14385,"-22,8932319","-42,0291689",47909220.89740013,2015,Braga
14386,14386,"-22,8932319","-42,0291689",15957503.322033957,2013,Braga
14387,14387,"-22,8932319","-42,0291689",827277.9640877739,2009,Braga
14388,14388,"-22,8932319","-42,0291689",3784729.405971839,2014,Braga
14389,14389,"-22,8932319","-42,0291689",3188041.1775824125,2020,Braga
14390,14390,"-22,8932319","-42,0291689",20401403.20413047,2019,Braga
14391,14391,"-22,8932319","-42,0291689",31750529.225866426,2010,Braga
14392,14392,"-22,8932319","-42,0291689",14743870.591119666,2005,Braga
14393,14393,"-22,8932319","-42,0291689",23903749.917899918,2008,Braga
14394,14394,"-22,8932319","-42,0291689",552454.1570712017,2014,Braga
14395,14395,"-22,8884799","-42,0265379",16852583.291706234,2020,Braga
14396,14396,"-22,8884799","-42,0265379",12426100.629232991,2013,Braga
14397,14397,"-22,8884799","-42,0265379",41171777.96234851,2010,Braga
14398,14398,"-22,8911862","-42,0265609",34694887.934189245,2018,Braga
14399,14399,"-22,8961926","-42,0359184",35460266.63320882,2010,Braga
14400,14400,"-22,8909433","-42,027863",3660416.6406544633,2014,Braga
14401,14401,"-22,8909433","-42,027863",11970589.489316395,2005,Braga
14402,14402,"-22,8909433","-42,027863",12236115.329191657,2016,Braga
14403,14403,"-22,8909433","-42,027863",1880912.7491962232,2018,Braga
14404,14404,"-22,8909433","-42,027863",33886540.11509318,2009,Braga
14405,14405,"-22,8909433","-42,027863",7627515.282020177,2007,Braga
14406,14406,"-22,8909433","-42,027863",3544515.446587257,2018,Braga
14407,14407,"-22,8909433","-42,027863",8284683.574459997,2013,Braga
14408,14408,"-22,8909433","-42,027863",21438782.945384085,2021,Braga
14409,14409,"-22,8915298","-42,0299211",22777739.79735793,2021,Braga
14410,14410,"-22,8915298","-42,0299211",444793.74709158606,2021,Braga
14411,14411,"-22,8915298","-42,0299211",1365118.8904229011,2009,Braga
14412,14412,"-22,8915298","-42,0299211",9016556.801554605,2012,Braga
14413,14413,"-22,8898637","-42,031987",8413562.461083211,2020,Braga
14414,14414,"-22,8898637","-42,031987",4145611.967798564,2020,Braga
14415,14415,"-22,8954604","-42,0341425",23654468.6747219,2020,Braga
14416,14416,"-22,8954604","-42,0341425",19880418.776274934,2015,Braga
14417,14417,"-22,8954604","-42,0341425",3588928.550307982,2010,Braga
14418,14418,"-22,8954604","-42,0341425",8934992.261351984,2018,Braga
14419,14419,"-22,8954604","-42,0341425",6586948.190398287,2014,Braga
14420,14420,"-22,89016","-42,0256999",853186.5610329211,2016,Braga
14421,14421,"-22,8898947","-42,0261441",10406831.393026995,2012,Braga
14422,14422,"-22,8898947","-42,0261441",17487937.561151925,2014,Braga
14423,14423,"-22,8898947","-42,0261441",4174434.34768189,2012,Braga
14424,14424,"-22,8898947","-42,0261441",32040293.03663796,2005,Braga
14425,14425,"-22,8963683","-42,0332528",9192401.419319974,2014,Braga
14426,14426,"-22,8963683","-42,0332528",17326499.051184114,2005,Braga
14427,14427,"-22,8963683","-42,0332528",2448145.480897247,2017,Braga
14428,14428,"-22,8963683","-42,0332528",4654101.59221178,2021,Braga
14429,14429,"-22,8963683","-42,0332528",15515570.360461405,2021,Braga
14430,14430,"-22,8963683","-42,0332528",10066941.506747082,2015,Braga
14431,14431,"-22,8963683","-42,0332528",1169746.592577528,2006,Braga
14432,14432,"-22,8963683","-42,0332528",76563554.13148987,2018,Braga
14433,14433,"-22,8963683","-42,0332528",8408266.11995438,2009,Braga
14434,14434,"-22,8963683","-42,0332528",13860453.503826978,2011,Braga
14435,14435,"-22,8963683","-42,0332528",14096720.609157452,2021,Braga
14436,14436,"-22,8963683","-42,0332528",571750.1015053893,2016,Braga
14437,14437,"-22,8963683","-42,0332528",16082989.79746168,2014,Braga
14438,14438,"-22,8963683","-42,0332528",21918204.275751173,2013,Braga
14439,14439,"-22,8955438","-42,0350945",30170234.58029559,2013,Braga
14440,14440,"-22,8921555","-42,0315703",11583443.752154777,2015,Braga
14441,14441,"-22,893671","-42,0334849",37602687.045057565,2014,Braga
14442,14442,"-22,895835","-42,0377029",10048956.64353993,2015,Braga
14443,14443,"-22,8911263","-42,0270579",11786920.816495487,2015,Braga
14444,14444,"-22,8911263","-42,0270579",241651.0264429561,2014,Braga
14445,14445,"-22,8911263","-42,0270579",8958209.607925726,2018,Braga
14446,14446,"-22,8911263","-42,0270579",1948191.0430723508,2017,Braga
14447,14447,"-22,8911263","-42,0270579",43274366.90368092,2012,Braga
14448,14448,"-22,8911263","-42,0270579",16781387.276051912,2009,Braga
14449,14449,"-22,8911263","-42,0270579",3698429.574972465,2017,Braga
14450,14450,"-22,8911263","-42,0270579",5974345.417440736,2015,Braga
14451,14451,"-22,8911263","-42,0270579",17592962.591473944,2013,Braga
14452,14452,"-22,8993062","-42,0375021",12784953.462897023,2007,Braga
14453,14453,"-22,896392","-42,0341231",4530882.811666445,2013,Braga
14454,14454,"-22,8952404","-42,031916",9471114.56713718,2020,Braga
14455,14455,"-22,8952404","-42,031916",27416145.703648243,2015,Braga
14456,14456,"-22,8952404","-42,031916",16548213.614876786,2014,Braga
14457,14457,"-22,8952404","-42,031916",20151276.58734641,2021,Braga
14458,14458,"-22,8952404","-42,031916",18123179.574626014,2016,Braga
14459,14459,"-22,8952404","-42,031916",3573865.7401061854,2021,Braga
14460,14460,"-22,8952404","-42,031916",27124585.406092692,2020,Braga
14461,14461,"-22,8952404","-42,031916",19215972.875715274,2009,Braga
14462,14462,"-22,8952404","-42,031916",16710742.472869571,2006,Braga
14463,14463,"-22,8952404","-42,031916",8159895.233351342,2013,Braga
14464,14464,"-22,8952404","-42,031916",3980232.2705251663,2014,Braga
14465,14465,"-22,8896589","-42,027065",22180197.330955323,2019,Braga
14466,14466,"-22,8913792","-42,0349368",16450105.614779802,2016,Braga
14467,14467,"-22,8903942","-42,0321118",20826439.396175914,2021,Braga
14468,14468,"-22,895878","-42,0356258",45015248.322309524,2021,Braga
14469,14469,"-22,893309","-42,031284",10082623.545072764,2018,Braga
14470,14470,"-22,8945776","-42,0335429",964369.1416350198,2014,Braga
14471,14471,"-22,8945776","-42,0335429",23564034.45266192,2015,Braga
14472,14472,"-22,8945776","-42,0335429",30142107.563788727,2015,Braga
14473,14473,"-22,8945776","-42,0335429",11309719.331068683,2012,Braga
14474,14474,"-22,8945776","-42,0335429",26131795.98799071,2011,Braga
14475,14475,"-22,8945776","-42,0335429",18005216.954154782,2014,Braga
14476,14476,"-22,8945776","-42,0335429",22440175.83084927,2012,Braga
14477,14477,"-22,8945776","-42,0335429",21371754.357970566,2008,Braga
14478,14478,"-22,8945776","-42,0335429",7771866.253268821,2021,Braga
14479,14479,"-22,890767","-42,028951",3474041.1672156383,2021,Braga
14480,14480,"-22,8940359","-42,0335026",6571195.825233909,2014,Braga
14481,14481,"-22,8940359","-42,0335026",66308654.6705588,2007,Braga
14482,14482,"-22,8940359","-42,0335026",18081736.864785038,2012,Braga
14483,14483,"-22,8940359","-42,0335026",89120674.93180016,2016,Braga
14484,14484,"-22,8940359","-42,0335026",42233528.16606459,2005,Braga
14485,14485,"-22,8940359","-42,0335026",41283490.97682657,2009,Braga
14486,14486,"-22,8940359","-42,0335026",29197035.839902416,2012,Braga
14487,14487,"-22,8940359","-42,0335026",71733091.61462879,2012,Braga
14488,14488,"-22,8940359","-42,0335026",11482544.586185405,2011,Braga
14489,14489,"-22,8940359","-42,0335026",23844338.546570975,2020,Braga
14490,14490,"-22,8951803","-42,0381069",10791203.233728824,2021,Braga
14491,14491,"-22,8906931","-42,0310235",25985472.923498392,2020,Braga
14492,14492,"-22,8906931","-42,0310235",9057325.107873274,2013,Braga
14493,14493,"-22,8907689","-42,0308933",23693727.853976566,2014,Braga
14494,14494,"-22,8906931","-42,0310235",9919454.547824891,2006,Braga
14495,14495,"-22,8906931","-42,0310235",12015832.698232627,2019,Braga
14496,14496,"-22,8906931","-42,0310235",30863249.966125257,2009,Braga
14497,14497,"-22,8906931","-42,0310235",7147276.443624412,2020,Braga
14498,14498,"-22,8906931","-42,0310235",3316681.0488597886,2019,Braga
14499,14499,"-22,8906931","-42,0310235",11036529.781080611,2017,Braga
14500,14500,"-22,8884799","-42,0265379",17716782.069320396,2018,Braga
14501,14501,"-22,8884799","-42,0265379",2725236.101020299,2006,Braga
14502,14502,"-22,8884799","-42,0265379",2115928.325767779,2013,Braga
14503,14503,"-22,8884799","-42,0265379",21570396.924381122,2017,Braga
14504,14504,"-22,8884799","-42,0265379",32020695.49137793,2007,Braga
14505,14505,"-22,8884799","-42,0265379",16424569.877838828,2010,Braga
14506,14506,"-22,8884799","-42,0265379",14400466.304535855,2021,Braga
14507,14507,"-22,8884799","-42,0265379",2063291.9379180442,2018,Braga
14508,14508,"-22,894701","-42,034054",2748471.4426949825,2020,Braga
14509,14509,"-22,892259","-42,028965",16707745.137772892,2017,Braga
14510,14510,"-22,892259","-42,028965",8321749.8563535195,2011,Braga
14511,14511,"-22,892259","-42,028965",12119683.563386425,2016,Braga
14512,14512,"-22,892259","-42,028965",11711826.097540598,2014,Braga
14513,14513,"-22,892259","-42,028965",38959422.82951775,2009,Braga
14514,14514,"-22,892259","-42,028965",6492095.780643568,2021,Braga
14515,14515,"-22,897217","-42,0357774",7823680.927926226,2009,Braga
14516,14516,"-22,897217","-42,0357774",799919.6825747185,2016,Braga
14517,14517,"-22,897217","-42,0357774",10868534.774153838,2021,Braga
14518,14518,"-22,897217","-42,0357774",10114280.831133077,2012,Braga
14519,14519,"-22,897217","-42,0357774",2437484.483631192,2013,Braga
14520,14520,"-22,897217","-42,0357774",2316844.139671068,2013,Braga
14521,14521,"-22,897217","-42,0357774",780108.0212991483,2014,Braga
14522,14522,"-22,897217","-42,0357774",111502254.77768794,2021,Braga
14523,14523,"-22,897217","-42,0357774",98346.47130576009,2007,Braga
14524,14524,"-22,8905539","-42,0291939",17761751.950298317,2006,Braga
14525,14525,"-22,8905539","-42,0291939",34925124.86154589,2011,Braga
14526,14526,"-22,8905539","-42,0291939",36556017.36434631,2016,Braga
14527,14527,"-22,8981552","-42,0362302",5385984.593958893,2011,Braga
14528,14528,"-22,8981552","-42,0362302",3146669.0550468992,2017,Braga
14529,14529,"-22,8981552","-42,0362302",13523831.600446641,2008,Braga
14530,14530,"-22,8981552","-42,0362302",927911.7636545092,2019,Braga
14531,14531,"-22,8981552","-42,0362302",5987720.20914019,2013,Braga
14532,14532,"-22,8981552","-42,0362302",3002792.9745730674,2020,Braga
14533,14533,"-22,893671","-42,0334849",4276696.874488931,2016,Braga
14534,14534,"-22,893671","-42,0334849",2871630.406254256,2013,Braga
14535,14535,"-22,893671","-42,0334849",14354392.819973132,2022,Braga
14536,14536,"-22,893671","-42,0334849",3218979.858865405,2018,Braga
14537,14537,"-22,893671","-42,0334849",1631493.306654122,2019,Braga
14538,14538,"-22,893671","-42,0334849",5406046.775718795,2020,Braga
